,year,id,oil_price,gas_price,gas_product,oil_product,population
1284,2006,PAK,55.369,5.77772569,264.0144634,3270142.398,155360036.0
1285,2007,PAK,60.11999161,5.77205776,264.0144634,3246705.024,162590903.0
1286,2008,PAK,77.78562545,7.077590651,271.2712328,2917245.654,166111487.0
1287,2009,PAK,49.50098024,3.125018062,276.4829126,2757419.028,170494367.0
1288,2010,PAK,62.7780519,3.537880178,282.5522106,3016788.384,173593383.0
1289,2011,PAK,85.17070839,3.023886476,274.8996175,2942020.158,176745364.0
1290,2012,PAK,83.75446549,1.995052136,0.725676936,3585600.0,179160111.0
1291,2013,PAK,80.31953005,2.740399897,279.5175616,4023840.0,182142594.0
1292,1980,POL,75.97401,5.689913502,34.02502588,329000.0,35537506.0
1293,1981,POL,67.14143,6.409008439,32.91414185,315000.0,35981826.0
1294,1982,POL,58.02282,6.56332173,29.65485995,241000.0,36344359.0
1295,1983,POL,50.38642,5.775166667,29.41828928,210000.0,36557320.0
1296,1984,POL,45.81844,5.424973629,29.63699895,189000.0,36916646.0
1297,1985,POL,43.43477,5.097799578,28.78457407,195000.0,37223840.0
1298,1986,POL,22.21579,4.36528903,27.84844765,167000.0,37437238.0
1299,1987,POL,27.45986,3.06643038,27.97575104,149000.0,37631214.0
1300,1988,POL,21.41834,2.703374473,27.42503694,159000.0,37830652.0
1301,1989,POL,24.86816,2.587838608,25.39448663,157000.0,37922667.0
1302,1990,POL,30.875,3.246745781,23.8906333,160000.0,38105712.0
1303,1991,POL,24.95484,3.597694093,19.19111691,157000.0,38290041.0
1304,1992,POL,23.38595,2.847906118,22.04677528,199000.0,38360198.0
1305,1993,POL,20.01414,2.793740506,26.23045137,200000.0,38451575.0
1306,1994,POL,18.26323,2.489883966,24.99489058,600000.0,38517777.0
1307,1995,POL,19.09535,2.381257384,25.55803734,292000.0,38548702.0
1308,1996,POL,22.48449,2.29275211,26.41956782,317000.0,38597701.0
1309,1997,POL,20.3782,2.388709916,26.10017115,289000.0,38679037.0
1310,1998,POL,13.61725,2.089648734,24.87301553,360000.0,38625300.0
1311,1999,POL,18.55794,2.086514768,26.04343622,434000.0,38630924.0
1312,2000,POL,28.50001,3.703765823,27.30421254,653000.0,38456024.0
1313,2001,POL,23.698,3.844696203,36.0331584,733629.198,38251260.0
1314,2002,POL,23.71533,3.56332173,36.62689408,663363.39,38255503.0
1315,2003,POL,26.54107,5.920566456,37.11507674,728853.876,38353132.0
1316,2004,POL,34.29882,6.070709916,39.17995841,829863.714,38114758.0
1317,2005,POL,47.25731,9.00903903,40.11674136,792024.678,38109137.0
1318,2006,POL,55.369,5.77772569,39.68793133,746317.74,38208780.0
1319,2007,POL,60.11999161,5.77205776,40.06396486,680281.446,38120560.0
1320,2008,POL,77.78562545,7.077590651,38.09144207,705500.166,38125759.0
1321,2009,POL,49.50098024,3.125018062,38.67198362,617792.904,38151603.0
1322,2010,POL,62.7780519,3.537880178,40.22229437,642897.582,38183683.0
1323,2011,POL,85.17070839,3.023886476,41.3371971,621885.966,38216000.0
1324,2012,POL,83.75446549,1.995052136,40.98095569,667401.672,38063164.0
1325,2013,POL,80.31953005,2.740399897,40.94137331,957388.068,38040196.0
1326,1980,QAT,75.97401,5.689913502,42.4696225,23600000.0,228589.0
1327,1981,QAT,67.14143,6.409008439,42.08103636,20100000.0,250108.0
1328,1982,QAT,58.02282,6.56332173,40.2044496,16400000.0,276743.0
1329,1983,QAT,50.38642,5.775166667,36.77351826,14700000.0,304836.0
1330,1984,QAT,45.81844,5.424973629,42.80134238,17500000.0,333562.0
1331,1985,QAT,43.43477,5.097799578,42.3843231,15000000.0,360624.0
1332,1986,QAT,22.21579,4.36528903,46.45594662,13900000.0,386085.0
1333,1987,QAT,27.45986,3.06643038,43.44468852,14600000.0,409128.0
1334,1988,QAT,21.41834,2.703374473,49.56994375,17000000.0,431688.0
1335,1989,QAT,24.86816,2.587838608,45.18517546,16000000.0,449969.0
1336,1990,QAT,30.875,3.246745781,50.20589704,20200000.0,467303.0
1337,1991,QAT,24.95484,3.597694093,53.55285872,19500000.0,481624.0
1338,1992,QAT,23.38595,2.847906118,80.32928534,21200000.0,494470.0
1339,1993,QAT,20.01414,2.793740506,117.1469691,20800000.0,505038.0
1340,1994,QAT,18.26323,2.489883966,122.5022588,18900000.0,515225.0
1341,1995,QAT,19.09535,2.381257384,125.849215,19400000.0,525191.0
1342,1996,QAT,22.48449,2.29275211,126.8532832,25400000.0,536416.0
1343,1997,QAT,20.3782,2.388709916,162.0643034,32400000.0,546730.0
1344,1998,QAT,13.61725,2.089648734,175.3856091,34700000.0,560256.0
1345,1999,QAT,18.55794,2.086514768,214.2114348,31700000.0,579156.0
1346,2000,QAT,28.50001,3.703765823,225.296942,31600000.0,605644.0
1347,2001,QAT,23.698,3.844696203,233.5360321,35600000.0,639741.0
1348,2002,QAT,23.71533,3.56332173,251.3481024,33800000.0,687414.0
1349,2003,QAT,26.54107,5.920566456,264.2123753,35600000.0,733379.0
1350,2004,QAT,34.29882,6.070709916,319.7596462,39000000.0,777003.0
1351,2005,QAT,47.25731,9.00903903,379.9908319,41600000.0,813100.0
1352,2006,QAT,55.369,5.77772569,409.0179093,42300000.0,812566.0
1353,2007,QAT,60.11999161,5.77205776,509.2932678,42360244.04,1137553.0
1354,2008,QAT,77.78562545,7.077590651,599.5872707,46016904.16,1280862.0
1355,2009,QAT,49.50098024,3.125018062,678.1780819,46142218.88,1597765.0
1356,2010,QAT,62.7780519,3.537880178,869.6778394,56111799.41,1758793.0
1357,2011,QAT,85.17070839,3.023886476,1023.464904,64536706.94,1870041.0
1358,2012,QAT,83.75446549,1.995052136,1075.486205,77259937.63,2050514.0
1359,2013,QAT,80.31953005,2.740399897,1085.876579,77339400.0,2168673.0
1360,1980,ROM,75.97401,5.689913502,264.4793529,11500000.0,22261955.0
1361,1981,ROM,67.14143,6.409008439,278.3986737,11600000.0,22363834.0
1362,1982,ROM,58.02282,6.56332173,281.3702534,11700000.0,22487286.0
1363,1983,ROM,50.38642,5.775166667,279.2969768,11600000.0,22525586.0
1364,1984,ROM,45.81844,5.424973629,233.5710712,11500000.0,22608138.0
1365,1985,ROM,43.43477,5.097799578,233.3136627,10700000.0,22718382.0
1366,1986,ROM,22.21579,4.36528903,235.7178931,10100000.0,22822592.0
1367,1987,ROM,27.45986,3.06643038,204.6318156,10000000.0,22949376.0
1368,1988,ROM,21.41834,2.703374473,200.3559277,9840000.0,23065343.0
1369,1989,ROM,24.86816,2.587838608,179.5873257,9625000.0,23145350.0
1370,1990,ROM,30.875,3.246745781,172.868073,8135000.0,23205276.0
1371,1991,ROM,24.95484,3.597694093,144.9409472,7010000.0,23208525.0
1372,1992,ROM,23.38595,2.847906118,129.1665342,6825000.0,22775267.0
1373,1993,ROM,20.01414,2.793740506,122.9235901,6930000.0,22784558.0
1374,1994,ROM,18.26323,2.489883966,108.6789189,6975000.0,22739655.0
1375,1995,ROM,19.09535,2.381257384,105.9073123,6950000.0,22695509.0
1376,1996,ROM,22.48449,2.29275211,100.9104355,6850000.0,22589282.0
1377,1997,ROM,20.3782,2.388709916,87.3024564,6750000.0,22578570.0
1378,1998,ROM,13.61725,2.089648734,69.19980971,6555000.0,22543615.0
1379,1999,ROM,18.55794,2.086514768,81.84959881,6380000.0,22422957.0
1380,2000,ROM,28.50001,3.703765823,80.38289569,6285000.0,22479048.0
1381,2001,ROM,23.698,3.844696203,94.33800167,6175200.0,22107282.0
1382,2002,ROM,23.71533,3.56332173,87.74093862,6094474.2,21794919.0
1383,2003,ROM,26.54107,5.920566456,81.14387556,5794977.0,21738250.0
1384,2004,ROM,34.29882,6.070709916,77.84534404,5689581.774,21706322.0
1385,2005,ROM,47.25731,9.00903903,77.18563773,5244281.13,21625319.0
1386,2006,ROM,55.369,5.77772569,83.91464205,4803722.442,21644753.0
1387,2007,ROM,60.11999161,5.77205776,80.74805178,4702075.164,21546873.0
1388,2008,ROM,77.78562545,7.077590651,75.33846008,4750761.636,21513622.0
1389,2009,ROM,49.50098024,3.125018062,71.64410477,4807393.698,21480401.0
1390,2010,ROM,62.7780519,3.537880178,69.86289774,4389319.71,21438001.0
1391,2011,ROM,85.17070839,3.023886476,69.994839,4325827.2,21390000.0
1392,2012,ROM,83.75446549,1.995052136,75.37804245,4200640.956,20058035.0
1393,2013,ROM,80.31953005,2.740399897,77.13945922,4232622.516,19983693.0
1394,1980,RUS,75.97401,5.689913502,3134.924527,603000000.0,139130278.0
1395,1981,RUS,67.14143,6.409008439,3351.126303,609000000.0,139932308.0
1396,1982,RUS,58.02282,6.56332173,3608.406272,613000000.0,140871593.0
1397,1983,RUS,50.38642,5.775166667,3860.641386,616000000.0,141542989.0
1398,1984,RUS,45.81844,5.424973629,4233.229157,613000000.0,142662295.0
1399,1985,RUS,43.43477,5.097799578,4633.923133,595000000.0,143634283.0
1400,1986,RUS,22.21579,4.36528903,4943.812147,615000000.0,144904213.0
1401,1987,RUS,27.45986,3.06643038,3101.240982,569000000.0,145770803.0
1402,1988,RUS,21.41834,2.703374473,3360.84851,569000000.0,147364982.0
1403,1989,RUS,24.86816,2.587838608,3508.672089,552000000.0,147859439.0
1404,1990,RUS,30.875,3.246745781,3652.219651,516000000.0,148294652.0
1405,1991,RUS,24.95484,3.597694093,3663.825797,462000000.0,148724828.0
1406,1992,RUS,23.38595,2.847906118,3662.906131,399000000.0,148848153.0
1407,1993,RUS,20.01414,2.793740506,3589.184337,355000000.0,148005645.0
1408,1994,RUS,18.26323,2.489883966,3482.161237,318000000.0,148385171.0
1409,1995,RUS,19.09535,2.381257384,3974.771762,311000000.0,148212005.0
1410,1996,RUS,22.48449,2.29275211,3876.79053,303000000.0,147801687.0
1411,1997,RUS,20.3782,2.388709916,3722.372747,307000000.0,147340688.0
1412,1998,RUS,13.61725,2.089648734,3500.179832,304000000.0,146925572.0
1413,1999,RUS,18.55794,2.086514768,3266.366762,305000000.0,146362044.0
1414,2000,RUS,28.50001,3.703765823,3329.084781,323000000.0,145959323.0
1415,2001,RUS,23.698,3.844696203,3831.574222,344000000.0,145439245.0
1416,2002,RUS,23.71533,3.56332173,3927.891342,369000000.0,144928441.0
1417,2003,RUS,26.54107,5.920566456,4066.429666,405000000.0,144256176.0
1418,2004,RUS,34.29882,6.070709916,4181.87827,438000000.0,144014380.0
1419,2005,RUS,47.25731,9.00903903,4420.691952,450000000.0,143089613.0
1420,2006,RUS,55.369,5.77772569,4524.925549,461000000.0,143211245.0
1421,2007,RUS,60.11999161,5.77205776,4515.68966,469965759.8,142100000.0
1422,2008,RUS,77.78562545,7.077590651,4553.952626,465967823.8,141950000.0
1423,2009,RUS,49.50098024,3.125018062,3850.045998,472869173.5,141910000.0
1424,2010,RUS,62.7780519,3.537880178,4294.675906,482766900.6,141920000.0
1425,2011,RUS,85.17070839,3.023886476,4542.737619,486721186.9,141930000.0
1426,2012,RUS,83.75446549,1.995052136,4321.0763,494096142.6,143201676.0
1427,2013,RUS,80.31953005,2.740399897,4406.83812,500681423.2,143506911.0
1428,1980,SAU,75.97401,5.689913502,363.9528536,496000000.0,9619688.0
1429,1981,SAU,67.14143,6.409008439,357.7277705,489000000.0,10190260.0
1430,1982,SAU,58.02282,6.56332173,229.3387151,323000000.0,10857642.0
1431,1983,SAU,50.38642,5.775166667,183.8001748,249000000.0,11481836.0
1432,1984,SAU,45.81844,5.424973629,221.5394127,204000000.0,12166764.0
1433,1985,SAU,43.43477,5.097799578,219.0808988,158000000.0,12887231.0
1434,1986,SAU,22.21579,4.36528903,260.8756339,238000000.0,13596498.0
1435,1987,SAU,27.45986,3.06643038,163.7054525,221000000.0,14339954.0
1436,1988,SAU,21.41834,2.703374473,177.7548013,277000000.0,15069793.0
1437,1989,SAU,24.86816,2.587838608,182.0306892,271000000.0,15765310.0
1438,1990,SAU,30.875,3.246745781,204.6318112,343000000.0,16385685.0
1439,1991,SAU,24.95484,3.597694093,254.3090906,428000000.0,16904466.0
1440,1992,SAU,23.38595,2.847906118,235.099062,442000000.0,16950363.0
1441,1993,SAU,20.01414,2.793740506,245.2945399,433000000.0,17496300.0
1442,1994,SAU,18.26323,2.489883966,257.6018181,428000000.0,18037523.0
1443,1995,SAU,19.09535,2.381257384,259.9174439,428000000.0,18501891.0
1444,1996,SAU,22.48449,2.29275211,282.4643271,436000000.0,18968448.0
1445,1997,SAU,20.3782,2.388709916,296.5387935,444000000.0,19455598.0
1446,1998,SAU,13.61725,2.089648734,247.9358663,444000000.0,19916108.0
1447,1999,SAU,18.55794,2.086514768,221.3502962,412000000.0,20181739.0
1448,2000,SAU,28.50001,3.703765823,304.1989289,441000000.0,20670953.0
1449,2001,SAU,23.698,3.844696203,376.0325941,400000000.0,21118863.0
1450,2002,SAU,23.71533,3.56332173,395.9557245,380000000.0,21592026.0
1451,2003,SAU,26.54107,5.920566456,448.0725226,437000000.0,22098516.0
1452,2004,SAU,34.29882,6.070709916,504.4114411,453000000.0,22584023.0
1453,2005,SAU,47.25731,9.00903903,536.6710794,476000000.0,23128115.0
1454,2006,SAU,55.369,5.77772569,560.7503596,456000000.0,23118864.0
1455,2007,SAU,60.11999161,5.77205776,549.4034111,434331041.1,24236361.0
1456,2008,SAU,77.78562545,7.077590651,569.9862479,461210298.3,24807000.0
1457,2009,SAU,49.50098024,3.125018062,591.1628203,410855600.0,26809105.0
1458,2010,SAU,62.7780519,3.537880178,640.1130281,443220000.0,27448086.0
1459,2011,SAU,85.17070839,3.023886476,675.7371686,471026136.8,28082541.0
1460,2012,SAU,83.75446549,1.995052136,733.7253529,489649655.5,28287855.0
1461,2013,SAU,80.31953005,2.740399897,752.8568357,482718903.9,28828870.0
1462,1980,SYR,75.97401,5.689913502,2.764427193,9198000.0,8978447.0
1463,1981,SYR,67.14143,6.409008439,3.297805621,9493000.0,9323124.0
1464,1982,SYR,58.02282,6.56332173,3.314791079,9010000.0,9677210.0
1465,1983,SYR,50.38642,5.775166667,3.320044314,9359000.0,10051508.0
1466,1984,SYR,45.81844,5.424973629,3.481143511,9417000.0,10455167.0
1467,1985,SYR,43.43477,5.097799578,3.502156449,9236000.0,10841860.0
1468,1986,SYR,22.21579,4.36528903,3.196067976,9267000.0,11269027.0
1469,1987,SYR,27.45986,3.06643038,18.43885371,11500000.0,11644812.0
1470,1988,SYR,21.41834,2.703374473,18.56142918,13400000.0,12037025.0
1471,1989,SYR,24.86816,2.587838608,19.12177421,16900000.0,12461577.0
1472,1990,SYR,30.875,3.246745781,20.15464907,20200000.0,12834370.0
1473,1991,SYR,24.95484,3.597694093,20.25296528,23500000.0,13232234.0
1474,1992,SYR,23.38595,2.847906118,20.82647212,25800000.0,13601913.0
1475,1993,SYR,20.01414,2.793740506,21.41636386,28300000.0,14002494.0
1476,1994,SYR,18.26323,2.489883966,21.98987072,28200000.0,14372844.0
1477,1995,SYR,19.09535,2.381257384,17.0085566,29900000.0,14757885.0
1478,1996,SYR,22.48449,2.29275211,23.26796902,29400000.0,15147296.0
1479,1997,SYR,20.3782,2.388709916,26.38129036,28900000.0,15547877.0
1480,1998,SYR,13.61725,2.089648734,34.14820328,28800000.0,15954950.0
1481,1999,SYR,18.55794,2.086514768,36.3439131,29000000.0,16378697.0
1482,2000,SYR,28.50001,3.703765823,33.76726716,27600000.0,16822556.0
1483,2001,SYR,23.698,3.844696203,47.03705957,24100000.0,17242823.0
1484,2002,SYR,23.71533,3.56332173,59.37356749,23500000.0,17681392.0
1485,2003,SYR,26.54107,5.920566456,62.01239271,23100000.0,18140949.0
1486,2004,SYR,34.29882,6.070709916,63.99151162,22200000.0,18595290.0
1487,2005,SYR,47.25731,9.00903903,55.41532965,21500000.0,19048533.0
1488,2006,SYR,55.369,5.77772569,57.06459542,20200000.0,18987696.0
1489,2007,SYR,60.11999161,5.77205776,56.07503596,18924000.0,20082697.0
1490,2008,SYR,77.78562545,7.077590651,55.41532965,18391070.28,20581290.0
1491,2009,SYR,49.50098024,3.125018062,59.63745001,18326588.24,20038112.0
1492,2010,SYR,62.7780519,3.537880178,66.43242495,18282988.34,20446609.0
1493,2011,SYR,85.17070839,3.023886476,73.29337053,14950232.9,20820311.0
1494,2012,SYR,83.75446549,1.995052136,19.721920465,7232429.598,22399254.0
1495,2013,SYR,80.31953005,2.740399897,34.96443419,2890583.232,22845550.0
1496,1980,TUR,75.97401,5.689913502,0.151118051,2330000.0,44390478.0
1497,1981,TUR,67.14143,6.409008439,0.106290448,2363000.0,45660924.0
1498,1982,TUR,58.02282,6.56332173,0.264763028,2333000.0,46600190.0
1499,1983,TUR,50.38642,5.775166667,0.049555514,2203000.0,47901070.0
1500,1984,TUR,45.81844,5.424973629,0.260910656,2087000.0,49088199.0
1501,1985,TUR,43.43477,5.097799578,0.447750702,2110000.0,50256056.0
1502,1986,TUR,22.21579,4.36528903,3.008877713,2394000.0,51427618.0
1503,1987,TUR,27.45986,3.06643038,1.981169903,2630000.0,52524641.0
1504,1988,TUR,21.41834,2.703374473,0.664008863,2564000.0,53668055.0
1505,1989,TUR,24.86816,2.587838608,1.053098444,2876000.0,54879981.0
1506,1990,TUR,30.875,3.246745781,1.228941754,3712000.0,56152584.0
1507,1991,TUR,24.95484,3.597694093,1.147012241,5189000.0,57268133.0
1508,1992,TUR,23.38595,2.847906118,1.130627433,5199000.0,58373705.0
1509,1993,TUR,20.01414,2.793740506,1.21255686,4887000.0,59525446.0
1510,1994,TUR,18.26323,2.489883966,1.163398845,4332000.0,60628039.0
1511,1995,TUR,19.09535,2.381257384,1.097854225,4231000.0,61777291.0
1512,1996,TUR,22.48449,2.29275211,1.327257785,4170000.0,62871289.0
1513,1997,TUR,20.3782,2.388709916,1.327257785,3789000.0,63974738.0
1514,1998,TUR,13.61725,2.089648734,1.44195871,3898000.0,65229518.0
1515,1999,TUR,18.55794,2.086514768,1.327257785,3941000.0,66256294.0
1516,2000,TUR,28.50001,3.703765823,4.285588847,3662000.0,67399748.0
1517,2001,TUR,23.698,3.844696203,2.084671925,2390400.0,68579195.0
1518,2002,TUR,23.71533,3.56332173,2.520078087,2324363.706,69659780.0
1519,2003,TUR,26.54107,5.920566456,3.707549436,2249459.028,70741150.0
1520,2004,TUR,34.29882,6.070709916,4.545377378,2112554.346,71137003.0
1521,2005,TUR,47.25731,9.00903903,5.937356749,2174827.254,72011150.0
1522,2006,TUR,55.369,5.77772569,5.990133253,2099513.22,72071761.0
1523,2007,TUR,60.11999161,5.77205776,5.910968496,2041936.452,73003736.0
1524,2008,TUR,77.78562545,7.077590651,6.735602312,2070918.06,73914260.0
1525,2009,TUR,49.50098024,3.125018062,4.716901018,2301032.904,71846212.0
1526,2010,TUR,62.7780519,3.537880178,4.518989126,2407182.102,72752325.0
1527,2011,TUR,85.17070839,3.023886476,5.026962047,2277702.102,73639596.0
1528,2012,TUR,83.75446549,1.995052136,4.16934385,2228890.134,73997128.0
1529,2013,TUR,80.31953005,2.740399897,3.542623794,2302943.232,74932641.0
1530,1980,TWN,75.97401,5.689913502,12.8896319,248875.3,17893023.0
1531,1981,TWN,67.14143,6.409008439,11.02156931,149325.2,18172495.0
1532,1982,TWN,58.02282,6.56332173,8.966700456,149325.2,18491178.0
1533,1983,TWN,50.38642,5.775166667,8.966700456,149325.2,18812521.0
1534,1984,TWN,45.81844,5.424973629,9.153506715,149325.2,19094284.0
1535,1985,TWN,43.43477,5.097799578,8.219475418,99550.1,19332840.0
1536,1986,TWN,22.21579,4.36528903,7.47225038,99550.1,19534425.0
1537,1987,TWN,27.45986,3.06643038,7.659056639,149325.2,19778442.0
1538,1988,TWN,21.41834,2.703374473,8.406281677,99550.1,19930855.0
1539,1989,TWN,24.86816,2.587838608,9.340312975,99550.1,20258990.0
1540,1990,TWN,30.875,3.246745781,7.45461,149325.2,20274060.0
1541,1991,TWN,24.95484,3.597694093,6.122016,111844.5,20526175.0
1542,1992,TWN,23.38595,2.847906118,5.752584,99550.1,20721132.0
1543,1993,TWN,20.01414,2.793740506,5.449122,56146.26,20883470.0
1544,1994,TWN,18.26323,2.489883966,5.719599,64707.57,21087871.0
1545,1995,TWN,19.09535,2.381257384,5.864733,60725.56,21282828.0
1546,1996,TWN,22.48449,2.29275211,5.765778,60725.56,21422249.0
1547,1997,TWN,20.3782,2.388709916,5.600853,49775.05,21628604.0
1548,1998,TWN,13.61725,2.089648734,5.73939,46290.8,21823026.0
1549,1999,TWN,18.55794,2.086514768,5.594256,39820.04,21993466.0
1550,2000,TWN,28.50001,3.703765823,4.894974,36733.99,22151240.0
1551,2001,TWN,23.698,3.844696203,5.607503596,39840.0,22303702.0
1552,2002,TWN,23.71533,3.56332173,6.13526864,43824.0,22454240.0
1553,2003,TWN,26.54107,5.920566456,5.475562335,45816.0,22603001.0
1554,2004,TWN,34.29882,6.070709916,5.607503596,39840.0,22649816.0
1555,2005,TWN,47.25731,9.00903903,5.277650443,39840.0,22685798.0
1556,2006,TWN,55.369,5.77772569,2.836737113,39840.0,22729626.0
1557,2007,TWN,60.11999161,5.77205776,2.750976228,39840.0,22858872.0
1558,2008,TWN,77.78562545,7.077590651,2.374942699,39840.0,22920946.0
1559,2009,TWN,49.50098024,3.125018062,2.308972069,39840.0,23025609.33
1560,2010,TWN,62.7780519,3.537880178,1.979118916,39840.0,23130272.67
1561,2011,TWN,85.17070839,3.023886476,2.045089547,39840.0,23071779.0
1562,2012,TWN,83.75446549,1.995052136,2.619034966,9760.8,23234936.0
1563,2013,TWN,80.31953005,2.740399897,2.262793562,9760.8,23299716.0
1564,1980,USA,75.97401,5.689913502,4143.874086,424000000.0,227308635.0
1565,1981,USA,67.14143,6.409008439,4094.458659,422000000.0,229572929.0
1566,1982,USA,58.02282,6.56332173,3836.892563,426000000.0,231963388.0
1567,1983,USA,50.38642,5.775166667,3540.750213,428000000.0,233928707.0
1568,1984,USA,45.81844,5.424973629,3844.404688,438000000.0,235760304.0
1569,1985,USA,43.43477,5.097799578,3726.487081,441000000.0,237623762.0
1570,1986,USA,22.21579,4.36528903,3892.927066,428000000.0,240540307.0
1571,1987,USA,27.45986,3.06643038,4089.625683,467000000.0,242317307.0
1572,1988,USA,21.41834,2.703374473,4262.334528,459000000.0,243618646.0
1573,1989,USA,24.86816,2.587838608,4263.577794,429000000.0,246872413.0
1574,1990,USA,30.875,3.246745781,3140.945784,417000000.0,250407413.0
1575,1991,USA,24.95484,3.597694093,3381.156244,423000000.0,252544251.0
1576,1992,USA,23.38595,2.847906118,3393.465623,413000000.0,256201909.0
1577,1993,USA,20.01414,2.793740506,3442.024423,397000000.0,259144625.0
1578,1994,USA,18.26323,2.489883966,3580.123557,388000000.0,262712183.0
1579,1995,USA,19.09535,2.381257384,3537.893855,384000000.0,266226548.0
1580,1996,USA,22.48449,2.29275211,3586.400122,382000000.0,270613955.0
1581,1997,USA,20.3782,2.388709916,3595.532345,380000000.0,271924005.0
1582,1998,USA,13.61725,2.089648734,3558.629422,368000000.0,275784706.0
1583,1999,USA,18.55794,2.086514768,3549.879635,353000000.0,279091309.0
1584,2000,USA,28.50001,3.703765823,3674.952848,353000000.0,281499615.0
1585,2001,USA,23.698,3.844696203,4576.940164,289000000.0,285204873.0
1586,2002,USA,23.71533,3.56332173,4472.328658,286000000.0,287860013.0
1587,2003,USA,26.54107,5.920566456,4505.580173,283000000.0,291540755.0
1588,2004,USA,34.29882,6.070709916,4477.74604,270000000.0,293911642.0
1589,2005,USA,47.25731,9.00903903,4381.914429,258000000.0,296184830.0
1590,2006,USA,55.369,5.77772569,4396.485317,254000000.0,295986698.0
1591,2007,USA,60.11999161,5.77205776,4607.389584,252199479.7,301580000.0
1592,2008,USA,77.78562545,7.077590651,4811.008407,246525783.6,304375000.0
1593,2009,USA,49.50098024,3.125018062,4890.027455,266954742.1,306771529.0
1594,2010,USA,62.7780519,3.537880178,5013.13278,272840010.5,309349689.0
1595,2011,USA,85.17070839,3.023886476,5320.055464,281238473.2,311591917.0
1596,2012,USA,83.75446549,1.995052136,5518.630518,323535496.7,314112078.0
1597,2013,USA,80.31953005,2.740399897,5605.121816,370586222.4,316497531.0
1598,1980,VEN,75.97401,5.689913502,275.4848795,115000000.0,15100672.0
1599,1981,VEN,67.14143,6.409008439,269.5154539,112000000.0,15571571.0
1600,1982,VEN,58.02282,6.56332173,258.4416352,100000000.0,16037965.0
1601,1983,VEN,50.38642,5.775166667,246.863506,94500000.0,16513087.0
1602,1984,VEN,45.81844,5.424973629,253.1411214,94900000.0,16991773.0
1603,1985,VEN,43.43477,5.097799578,256.4208909,88200000.0,17477526.0
1604,1986,VEN,22.21579,4.36528903,281.9043323,93900000.0,17951827.0
1605,1987,VEN,27.45986,3.06643038,113.616471,98600000.0,18342234.0
1606,1988,VEN,21.41834,2.703374473,116.0598362,103000000.0,18788791.0
1607,1989,VEN,24.86816,2.587838608,119.1140424,104000000.0,19306268.0
1608,1990,VEN,30.875,3.246745781,134.3850756,116000000.0,19751313.0
1609,1991,VEN,24.95484,3.597694093,174.6112167,129000000.0,20229436.0
1610,1992,VEN,23.38595,2.847906118,167.6496301,130000000.0,20650817.0
1611,1993,VEN,20.01414,2.793740506,250.5015461,134000000.0,21075973.0
1612,1994,VEN,18.26323,2.489883966,282.2941223,142000000.0,21557919.0
1613,1995,VEN,19.09535,2.381257384,284.794662,152000000.0,22031032.0
1614,1996,VEN,22.48449,2.29275211,306.2677841,162000000.0,22472572.0
1615,1997,VEN,20.3782,2.388709916,339.5249622,171000000.0,22952239.0
1616,1998,VEN,13.61725,2.089648734,212.31053,181000000.0,23436827.0
1617,1999,VEN,18.55794,2.086514768,196.4877872,167000000.0,23910403.0
1618,2000,VEN,28.50001,3.703765823,170.424706,172000000.0,24325283.0
1619,2001,VEN,23.698,3.844696203,411.4588227,150000000.0,24774967.0
1620,2002,VEN,23.71533,3.56332173,408.8859681,130000000.0,25208586.0
1621,2003,VEN,26.54107,5.920566456,346.3458103,116000000.0,25682251.0
1622,2004,VEN,34.29882,6.070709916,378.6714193,127000000.0,26111796.0
1623,2005,VEN,47.25731,9.00903903,381.3102445,128000000.0,26580877.0
1624,2006,VEN,55.369,5.77772569,349.6443419,125000000.0,26575750.0
1625,2007,VEN,60.11999161,5.77205776,472.49485,121145277.8,27483000.0
1626,2008,VEN,77.78562545,7.077590651,474.8434045,119222016.2,27935000.0
1627,2009,VEN,49.50098024,3.125018062,476.1100406,111524712.1,28384000.0
1628,2010,VEN,62.7780519,3.537880178,468.8862575,106858520.3,28834000.0
1629,2011,VEN,85.17070839,3.023886476,483.3931982,111552000.0,29278000.0
1630,2012,VEN,83.75446549,1.995052136,501.1656861,124500000.0,29954782.0
1631,2013,VEN,80.31953005,2.740399897,504.2794998,124500000.0,30405207.0
